Data Import Template,,,,,,,,,
Table:,Employee Checkin,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Notes:,,,,,,,,,
Please do not change the template headings.,,,,,,,,,
First data column must be blank.,,,,,,,,,
"If you are uploading new records, leave the ""name"" (ID) column blank.",,,,,,,,,
"If you are uploading new records, ""Naming Series"" becomes mandatory, if present.",,,,,,,,,
Only mandatory fields are necessary for new records. You can delete non-mandatory columns if you wish.,,,,,,,,,
"For updating, you can update only selective columns.",,,,,,,,,
You can only upload upto 5000 records in one go. (may be less in some cases),,,,,,,,,
,,,,,,,,,
DocType:,Employee Checkin,,,,,,,,
Column Labels:,ID,Employee,Time,Employee Name,Log Type,Shift,Location / Device ID,Skip Auto Attendance,Attendance Marked
Column Name:,name,employee,time,employee_name,log_type,shift,device_id,skip_auto_attendance,attendance
Mandatory:,Yes,Yes,Yes,No,No,No,No,No,No
Type:,Data,Link,Datetime,Data,Select,Link,Data,Check,Link
Info:,,Valid Employee,dd-mm-yyyy,,"One of: IN, OUT",Valid Shift Type,,0 or 1,Valid Attendance
Start entering data below this line,,,,,,,,,
,,HR-EMP-00009,2020-03-11 10:06:40,,IN,,,,
,,HR-EMP-00007,2020-03-11 10:19:10,,IN,,,,
,,HR-EMP-00018,2020-03-11 10:24:38,,IN,,,,
,,HR-EMP-00014,2020-03-11 10:24:54,,IN,,,,
,,HR-EMP-00012,2020-03-11 10:35:17,,IN,,,,
,,84,2020-03-11 10:56:08,,IN,,,,
,,HR-EMP-00019,2020-03-11 11:12:30,,IN,,,,
,,HR-EMP-00020,2020-03-11 11:40:53,,IN,,,,
,,53,2020-03-11 18:04:32,,OUT,,,,,
,,HR-EMP-00009,2020-03-11 18:33:14,,OUT,,,,,
,,HR-EMP-00018,2020-03-11 18:38:10,,OUT,,,,,
,,HR-EMP-00014,2020-03-11 18:47:47,,OUT,,,,,
,,HR-EMP-00007,2020-03-11 19:00:26,,OUT,,,,,
,,84,2020-03-11 19:49:51,,OUT,,,,,
,,HR-EMP-00012,2020-03-11 19:53:02,,OUT,,,,,
,,HR-EMP-00020,2020-03-11 19:53:10,,OUT,,,,,
,,HR-EMP-00019,2020-03-11 19:53:21,,OUT,,,,,
,,53,2020-03-12 09:55:45,,IN,,,,
,,HR-EMP-00018,2020-03-12 10:26:23,,IN,,,,
,,HR-EMP-00012,2020-03-12 10:38:09,,IN,,,,
,,HR-EMP-00004,2020-03-12 10:48:36,,IN,,,,
,,HR-EMP-00007,2020-03-12 10:48:43,,IN,,,,
,,84,2020-03-12 10:54:35,,IN,,,,
,,HR-EMP-00001,2020-03-12 11:16:30,,IN,,,,
,,HR-EMP-00019,2020-03-12 11:29:45,,IN,,,,
,,HR-EMP-00009,2020-03-12 11:40:57,,IN,,,,
,,HR-EMP-00020,2020-03-12 11:45:24,,IN,,,,
,,HR-EMP-00009,2020-03-12 18:31:41,,OUT,,,,,
,,HR-EMP-00018,2020-03-12 18:44:48,,OUT,,,,,
,,HR-EMP-00007,2020-03-12 19:02:17,,OUT,,,,,
,,HR-EMP-00012,2020-03-12 19:06:52,,OUT,,,,,
,,HR-EMP-00020,2020-03-12 19:18:34,,OUT,,,,,
,,HR-EMP-00001,2020-03-12 19:27:52,,OUT,,,,,
,,53,2020-03-12 19:40:28,,OUT,,,,,
,,HR-EMP-00019,2020-03-12 19:48:31,,OUT,,,,,
,,HR-EMP-00004,2020-03-12 19:48:37,,OUT,,,,,
,,84,2020-03-12 19:53:15,,OUT,,,,,
,,HR-EMP-00009,2020-03-13 09:58:02,,IN,,,,
,,53,2020-03-13 09:59:14,,IN,,,,
,,HR-EMP-00014,2020-03-13 10:31:54,,IN,,,,
,,HR-EMP-00001,2020-03-13 10:45:12,,IN,,,,
,,84,2020-03-13 10:51:46,,IN,,,,
,,HR-EMP-00007,2020-03-13 10:52:24,,IN,,,,
,,HR-EMP-00012,2020-03-13 10:59:44,,IN,,,,
,,HR-EMP-00019,2020-03-13 11:20:09,,IN,,,,
,,HR-EMP-00020,2020-03-13 15:05:10,,IN,,,,
,,HR-EMP-00009,2020-03-13 18:37:33,,OUT,,,,,
,,HR-EMP-00007,2020-03-13 19:02:39,,OUT,,,,,
,,HR-EMP-00014,2020-03-13 19:03:03,,OUT,,,,,
,,HR-EMP-00012,2020-03-13 19:03:08,,OUT,,,,,
,,HR-EMP-00001,2020-03-13 19:03:13,,OUT,,,,,
,,HR-EMP-00020,2020-03-13 19:22:57,,OUT,,,,,
,,84,2020-03-13 19:29:36,,OUT,,,,,
,,HR-EMP-00019,2020-03-13 20:13:34,,OUT,,,,,
,,53,2020-03-14 09:30:16,,IN,,,,
,,HR-EMP-00009,2020-03-14 10:17:21,,IN,,,,
,,HR-EMP-00012,2020-03-14 10:20:16,,IN,,,,
,,HR-EMP-00007,2020-03-14 10:29:38,,IN,,,,
,,HR-EMP-00014,2020-03-14 10:48:07,,IN,,,,
,,84,2020-03-14 11:10:04,,IN,,,,
,,HR-EMP-00019,2020-03-14 11:10:10,,IN,,,,
,,HR-EMP-00001,2020-03-14 11:10:15,,IN,,,,
,,53,2020-03-14 15:37:25,,OUT,,,,,
,,HR-EMP-00009,2020-03-14 16:15:35,,OUT,,,,,
,,84,2020-03-14 18:43:51,,OUT,,,,,
,,HR-EMP-00007,2020-03-14 19:03:10,,OUT,,,,,
,,HR-EMP-00012,2020-03-14 19:10:34,,OUT,,,,,
,,HR-EMP-00001,2020-03-14 19:10:50,,OUT,,,,,
,,HR-EMP-00014,2020-03-14 19:10:54,,OUT,,,,,
,,HR-EMP-00019,2020-03-14 19:41:44,,OUT,,,,,
,,53,2020-03-16 09:57:37,,IN,,,,
,,HR-EMP-00009,2020-03-16 10:02:12,,IN,,,,
,,HR-EMP-00018,2020-03-16 10:16:08,,IN,,,,
,,HR-EMP-00007,2020-03-16 10:28:55,,IN,,,,
,,HR-EMP-00012,2020-03-16 10:30:00,,IN,,,,
,,HR-EMP-00014,2020-03-16 10:42:23,,IN,,,,
,,HR-EMP-00001,2020-03-16 10:45:05,,IN,,,,
,,84,2020-03-16 11:03:43,,IN,,,,
